[[40, 0, 0, 0, 0, 0, 0, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.75]
[[87, 0, 0, 0, 0, 0, 0, 0, 19, 11, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0], 4.66666650772095]
[[40, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0, 0], 4.0]
[[40, 0, 0, 0, 0, 0, 0, 0, 11, 18, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0], 4.0]
[[40, 97, 0, 0, 0, 0, 0, 0, 19, 18, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[40, 40, 0, 0, 0, 0, 0, 0, 11, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[40, 150, 0, 0, 5, 0, 0, 0, 19, 18, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], 0.0]
[[87, 0, 0, 0, 5, 0, 0, 0, 11, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.05555534362793]
[[0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.07142877578735]
[[42, 0, 0, 0, 19, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.692307472229]
[[91, 0, 0, 0, 19, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.23076915740967]
[[91, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0], 4.58333349227905]
[[0, 0, 0, 0, 14, 0, 0, 0, 15, 19, 16, 11, 0, 0, 0, 0, 0, 0, 0, 0], 4.77777767181396]
[[87, 167, 0, 0, 19, 0, 0, 0, 11, 15, 18, 0, 3, 0, 0, 0, 4, 0, 0, 0], 4.75]
[[42, 0, 0, 0, 19, 0, 0, 0, 15, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], 1.0]
[[42, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[81, 8, 0, 0, 14, 0, 0, 0, 19, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.89705896377563]
[[81, 0, 0, 0, 11, 0, 0, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.48717927932739]
[[81, 167, 139, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], 4.4210524559021]
[[81, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0], 4.33333349227905]
[[81, 0, 0, 0, 11, 0, 0, 0, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.88888883590698]
[[81, 0, 0, 0, 11, 0, 0, 0, 6, 18, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0], 4.75]
[[81, 0, 0, 0, 14, 0, 0, 0, 19, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[81, 0, 0, 0, 0, 0, 0, 0, 19, 16, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[81, 8, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[81, 0, 0, 0, 11, 0, 0, 0, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[42, 0, 0, 0, 6, 0, 0, 0, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.5625]
[[42, 0, 0, 0, 14, 0, 0, 0, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.8461537361145]
[[42, 0, 0, 0, 0, 0, 0, 0, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.5]
[[42, 0, 0, 0, 14, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.875]
[[87, 42, 40, 91, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.5]
[[91, 42, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0], 4.33333349227905]
[[42, 0, 0, 0, 19, 0, 0, 0, 18, 7, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], 4.0]
[[42, 167, 0, 0, 14, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[42, 0, 0, 0, 19, 0, 0, 0, 15, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[42, 42, 97, 0, 6, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[81, 0, 0, 0, 11, 0, 0, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.48717927932739]
[[42, 0, 0, 0, 0, 0, 0, 0, 15, 18, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0], 4.34482765197754]
[[170, 81, 0, 0, 0, 0, 0, 0, 19, 18, 0, 0, 11, 14, 4, 0, 0, 0, 0, 0], 4.55555534362793]
[[81, 0, 0, 0, 11, 0, 0, 0, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.88888883590698]
[[87, 169, 0, 0, 5, 0, 0, 0, 19, 18, 7, 19, 0, 0, 0, 0, 0, 0, 0, 0], 4.75]
[[40, 169, 0, 0, 5, 0, 0, 0, 18, 19, 7, 19, 0, 0, 0, 0, 0, 0, 0, 0], 4.83333349227905]
[[81, 8, 0, 0, 0, 0, 0, 0, 18, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0], 3.0]
[[91, 167, 0, 0, 11, 0, 0, 0, 18, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[170, 71, 0, 0, 0, 0, 0, 0, 6, 18, 0, 0, 4, 14, 0, 0, 4, 0, 0, 0], 2.0]
[[40, 0, 0, 0, 0, 0, 0, 0, 19, 18, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[40, 167, 0, 0, 6, 0, 0, 0, 18, 0, 0, 0, 1, 6, 4, 0, 0, 0, 0, 0], 4.46666669845581]
[[40, 0, 0, 0, 6, 0, 0, 0, 18, 7, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0], 4.05000019073486]
[[40, 0, 0, 0, 6, 0, 0, 0, 18, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], 2.77777767181396]
[[40, 40, 167, 40, 5, 0, 0, 0, 18, 6, 18, 7, 4, 0, 0, 0, 0, 0, 0, 0], 4.875]
[[40, 0, 0, 0, 5, 0, 0, 0, 18, 7, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0], 4.0]
[[40, 40, 0, 0, 5, 0, 0, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.59999990463257]
[[40, 169, 0, 0, 5, 0, 0, 0, 19, 18, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[40, 0, 0, 0, 5, 0, 0, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[40, 0, 0, 0, 5, 0, 0, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.66666650772095]
[[28, 40, 0, 0, 0, 0, 0, 0, 18, 17, 0, 0, 15, 6, 1, 0, 0, 0, 0, 0], 0.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.67441844940186]
[[0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 12, 16, 0, 0, 0, 0, 8, 7, 0, 0], 5.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 19, 15, 0, 0, 0, 0, 0, 0, 0, 0], 4.35714292526245]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 16, 10, 0, 0, 0, 0, 0, 0, 0, 0], 4.90909099578857]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 12, 8, 0, 0, 0, 0, 7, 8, 0, 0], 3.57142853736877]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 16, 12, 0, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.5]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[139, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.8461537361145]
[[42, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.09999990463257]
[[139, 167, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.6875]
[[139, 0, 0, 0, 0, 0, 0, 0, 15, 18, 13, 13, 5, 0, 0, 0, 0, 0, 0, 0], 2.5]
[[139, 81, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.25]
[[139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 2.33333325386047]
[[139, 91, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.0]
[[8, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[139, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[87, 139, 0, 0, 0, 0, 0, 0, 18, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.75885915756226]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 15, 0, 0, 0, 0, 0, 4, 0, 0, 0], 4.44769096374512]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.5740180015564]
[[0, 0, 0, 0, 11, 0, 0, 0, 15, 19, 10, 0, 11, 0, 0, 0, 7, 0, 0, 0], 4.73245620727539]
[[0, 0, 0, 0, 11, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.77511978149414]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0], 4.5]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 15, 19, 0, 0, 0, 0, 0, 0, 0, 0], 4.27272748947144]
[[0, 0, 0, 0, 11, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.69999980926514]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 15, 0, 0, 0, 0, 0, 7, 0, 0, 0], 4.62337684631348]
[[0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], 4.5652174949646]
[[167, 40, 40, 0, 14, 6, 11, 0, 6, 0, 0, 0, 14, 4, 0, 0, 0, 0, 0, 0], 4.71621608734131]
[[42, 91, 167, 40, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0], 4.55882358551025]
[[40, 40, 40, 42, 14, 0, 0, 0, 18, 0, 0, 0, 14, 4, 0, 0, 0, 0, 0, 0], 3.88888883590698]
[[40, 40, 0, 0, 5, 0, 0, 0, 18, 6, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], 3.76470589637756]
[[42, 40, 81, 42, 0, 0, 0, 0, 18, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0], 4.2857141494751]
[[42, 40, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 0, 0, 0], 2.83333325386047]
[[42, 40, 87, 167, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0], 4.0]
[[42, 0, 0, 0, 11, 0, 0, 0, 18, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0], 0.0]
[[40, 40, 0, 0, 6, 5, 0, 0, 18, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[40, 40, 21, 42, 5, 0, 0, 0, 6, 18, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[40, 0, 0, 0, 5, 11, 0, 0, 18, 19, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], 4.46153831481934]
[[0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.28888893127441]
[[0, 0, 0, 0, 11, 0, 0, 0, 19, 18, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], 4.09999990463257]
[[0, 0, 0, 0, 5, 0, 0, 0, 15, 19, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], 4.5625]
[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0], 4.33333349227905]
[[0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.33333349227905]
[[40, 169, 0, 0, 5, 0, 0, 0, 18, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.33333349227905]
[[40, 0, 0, 0, 5, 0, 0, 0, 6, 19, 18, 8, 0, 0, 0, 0, 0, 0, 0, 0], 4.5]
[[40, 0, 0, 0, 0, 0, 0, 0, 18, 15, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0], 2.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.75]
[[21, 42, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.55555534362793]
[[42, 167, 0, 0, 20, 0, 0, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.625]
[[42, 167, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.19999980926514]
[[42, 0, 0, 0, 20, 0, 0, 0, 18, 7, 19, 0, 5, 0, 0, 0, 4, 0, 0, 0], 4.5]
[[42, 167, 0, 0, 20, 0, 0, 0, 18, 7, 0, 0, 20, 0, 0, 0, 5, 0, 0, 0], 4.0]
[[42, 0, 0, 0, 11, 20, 0, 0, 19, 6, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0], 3.75]
[[42, 21, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[42, 21, 0, 0, 20, 11, 0, 0, 18, 6, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0], 4.5]
[[42, 0, 0, 0, 14, 20, 0, 0, 18, 6, 13, 0, 5, 0, 0, 0, 0, 0, 0, 0], 4.0]
[[42, 21, 0, 0, 14, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[42, 0, 0, 0, 0, 0, 0, 0, 15, 18, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0], 4.34482765197754]
[[42, 0, 0, 0, 0, 0, 0, 0, 14, 13, 18, 13, 5, 0, 0, 0, 0, 0, 0, 0], 4.38888883590698]
[[42, 0, 0, 0, 0, 0, 0, 0, 14, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.19999980926514]
[[42, 0, 0, 0, 11, 5, 0, 0, 14, 13, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0], 4.57142877578735]
[[42, 0, 0, 0, 0, 0, 0, 0, 14, 18, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0], 3.09090900421143]
[[42, 0, 0, 0, 0, 0, 0, 0, 15, 14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.44444465637207]
[[42, 0, 0, 0, 5, 0, 0, 0, 18, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0, 0], 4.0]
[[42, 0, 0, 0, 11, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.66666650772095]
[[42, 0, 0, 0, 0, 0, 0, 0, 7, 14, 18, 14, 0, 0, 0, 0, 0, 0, 0, 0], 4.33333349227905]
[[42, 0, 0, 0, 0, 0, 0, 0, 13, 13, 14, 18, 11, 5, 0, 0, 0, 0, 0, 0], 5.0]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 4.72857141494751]
[[167, 0, 0, 0, 0, 0, 0, 0, 4, 19, 10, 19, 0, 0, 0, 0, 8, 4, 0, 0], 4.09999990463257]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 4.4642858505249]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 17, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 4.84000015258789]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 4.6875]
[[167, 0, 0, 0, 0, 0, 0, 0, 4, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.26666688919067]
[[40, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 4.625]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 4.85714292526245]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 5.0]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], 4.0]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.43511438369751]
[[86, 0, 0, 0, 0, 0, 0, 0, 19, 6, 10, 15, 0, 0, 0, 0, 0, 0, 0, 0], 4.60383367538452]
[[0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.5268816947937]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.62857151031494]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 7, 7, 7, 0], 4.3469386100769]
[[0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.57317066192627]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 15, 0, 0, 0, 0, 0, 7, 0, 0, 0], 4.62337684631348]
[[0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.55172395706177]
[[0, 0, 0, 0, 11, 11, 0, 0, 19, 15, 19, 10, 0, 0, 0, 0, 7, 0, 0, 0], 4.625]
[[170, 150, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0], 4.33333349227905]
[[167, 0, 0, 0, 0, 0, 0, 0, 19, 19, 10, 15, 0, 0, 0, 0, 0, 0, 0, 0], 4.34375]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.3125]
[[167, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], 4.46153831481934]
[[87, 167, 167, 0, 0, 0, 0, 0, 19, 18, 0, 0, 14, 5, 0, 0, 0, 0, 0, 0], 4.25]
[[172, 0, 0, 0, 11, 0, 0, 0, 18, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0], 3.0]
[[167, 42, 8, 0, 0, 0, 0, 0, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.5]
[[167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.5]
[[167, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], 5.0]
[[167, 0, 0, 0, 16, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[3, 175, 0, 0, 12, 0, 0, 0, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.81188106536865]
[[3, 175, 0, 0, 12, 0, 0, 0, 16, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.66666650772095]
[[42, 3, 0, 0, 0, 0, 0, 0, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.78947377204895]
[[3, 175, 42, 0, 12, 0, 0, 0, 19, 19, 16, 0, 12, 0, 0, 0, 0, 0, 0, 0], 4.2142858505249]
[[8, 81, 40, 0, 12, 0, 0, 0, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4.59999990463257]
[[8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3.5]
[[3, 175, 42, 0, 12, 0, 0, 0, 19, 19, 16, 10, 0, 0, 0, 0, 0, 0, 0, 0], 4.5]
[[0, 0, 0, 0, 12, 0, 0, 0, 17, 19, 16, 12, 12, 0, 0, 0, 0, 0, 0, 0], 4.5]
[[3, 175, 0, 0, 12, 0, 0, 0, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[3, 175, 0, 0, 12, 0, 0, 0, 19, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0.0]
[[167, 167, 0, 0, 11, 0, 0, 0, 19, 15, 19, 0, 11, 0, 0, 0, 4, 0, 0, 0], 4.15789461135864]
[[42, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], 4.40909099578857]
